# https://explorer.acinq.co/nodes and whois results
# Lightning Nodes
IP Address|Port|ASN|BGP Prefix|CC|Registry|Allocated|AS Name
34.207.106.219|9735|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US
34.217.110.177|9735|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US
34.228.235.211|9735|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US
34.236.113.58|9735|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US
34.236.242.108|9735|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US
34.237.124.126|9735|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US
34.239.230.56|9735|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US
34.241.72.104|9735|16509|34.240.0.0/13|US|arin|2016-09-12|AMAZON-02, US
34.65.192.217|9735|15169|34.64.0.0/14|US|arin|2018-09-28|GOOGLE, US
34.65.209.45|9735|15169|34.64.0.0/14|US|arin|2018-09-28|GOOGLE, US
34.65.32.189|9735|15169|34.64.0.0/14|US|arin|2018-09-28|GOOGLE, US
34.65.85.39|9745|15169|34.64.0.0/14|US|arin|2018-09-28|GOOGLE, US
34.73.111.47|9735|15169|34.72.0.0/14|US|arin|2018-09-28|GOOGLE, US
34.73.79.114|9735|15169|34.72.0.0/14|US|arin|2018-09-28|GOOGLE, US
34.74.29.136|9735|15169|34.72.0.0/14|US|arin|2018-09-28|GOOGLE, US
34.78.139.195|9735|15169|34.76.0.0/14|US|arin|2018-09-28|GOOGLE, US
34.83.206.165|9735|15169|34.80.0.0/14|US|arin|2018-09-28|GOOGLE, US
34.90.45.3|9735|15169|34.88.0.0/14|US|arin|2018-09-28|GOOGLE, US
34.91.102.78|9735|15169|34.88.0.0/14|US|arin|2018-09-28|GOOGLE, US
34.91.119.224|9735|15169|34.88.0.0/14|US|arin|2018-09-28|GOOGLE, US
35.134.226.3|9735|33588|35.134.192.0/18|US|arin|2017-06-30|BRESNAN-33588, US
35.137.205.134|9735|33363|35.136.0.0/13|US|arin|2017-06-30|BHN-33363, US
35.141.161.228|9735|33363|35.141.128.0/17|US|arin|2017-06-30|BHN-33363, US
35.160.254.128|9735|16509|35.160.0.0/13|US|arin|2016-08-09|AMAZON-02, US
35.166.136.162|9735|16509|35.160.0.0/13|US|arin|2016-08-09|AMAZON-02, US
35.184.216.240|9735|15169|35.184.192.0/19|US|arin|2016-10-11|GOOGLE, US
35.185.188.47|9735|15169|35.185.160.0/19|US|arin|2016-10-11|GOOGLE, US
35.185.77.219|9735|15169|35.185.64.0/19|US|arin|2016-10-11|GOOGLE, US
35.186.166.185|9735|15169|35.186.160.0/19|US|arin|2016-10-11|GOOGLE, US
35.190.144.254|9735|15169|35.190.128.0/19|US|arin|2016-10-11|GOOGLE, US
35.190.147.205|9735|15169|35.190.128.0/19|US|arin|2016-10-11|GOOGLE, US
35.190.163.87|9735|15169|35.190.160.0/19|US|arin|2016-10-11|GOOGLE, US
35.190.184.58|9735|15169|35.190.160.0/19|US|arin|2016-10-11|GOOGLE, US
35.190.207.186|9735|15169|35.190.192.0/19|US|arin|2016-10-11|GOOGLE, US
35.195.234.115|9735|15169|35.192.0.0/14|US|arin|2017-03-21|GOOGLE, US
35.195.6.96|9735|15169|35.192.0.0/14|US|arin|2017-03-21|GOOGLE, US
35.196.135.255|9735|15169|35.196.0.0/15|US|arin|2017-03-21|GOOGLE, US
35.196.195.170|9735|15169|35.196.0.0/15|US|arin|2017-03-21|GOOGLE, US
35.196.214.59|9735|15169|35.196.0.0/15|US|arin|2017-03-21|GOOGLE, US
35.196.246.198|9735|15169|35.196.0.0/15|US|arin|2017-03-21|GOOGLE, US
35.196.255.178|9735|15169|35.196.0.0/15|US|arin|2017-03-21|GOOGLE, US
35.196.41.61|9735|15169|35.196.0.0/15|US|arin|2017-03-21|GOOGLE, US
35.197.62.113|9735|15169|35.196.0.0/15|US|arin|2017-03-21|GOOGLE, US
35.198.182.182|9735|15169|35.198.0.0/16|US|arin|2017-03-21|GOOGLE, US
35.198.255.34|9735|15169|35.198.0.0/16|US|arin|2017-03-21|GOOGLE, US
35.200.141.168|9735|15169|35.200.0.0/14|US|arin|2017-03-21|GOOGLE, US
35.200.64.107|9735|15169|35.200.0.0/14|US|arin|2017-03-21|GOOGLE, US
35.202.149.20|9735|15169|35.200.0.0/14|US|arin|2017-03-21|GOOGLE, US
35.203.162.211|9735|15169|35.200.0.0/14|US|arin|2017-03-21|GOOGLE, US
35.203.38.22|9735|15169|35.200.0.0/14|US|arin|2017-03-21|GOOGLE, US
35.204.10.150|9735|15169|35.204.0.0/15|US|arin|2017-03-21|GOOGLE, US
35.204.14.87|9735|15169|35.204.0.0/15|US|arin|2017-03-21|GOOGLE, US
35.209.192.85|9735|15169|35.208.0.0/15|US|arin|2017-09-29|GOOGLE, US
35.211.2.103|9735|15169|35.211.0.0/16|US|arin|2017-09-29|GOOGLE, US
35.211.29.228|9735|15169|35.211.0.0/16|US|arin|2017-09-29|GOOGLE, US
35.214.193.25|9735|15169|35.214.128.0/17|US|arin|2017-09-29|GOOGLE, US
35.221.18.183|9735|15169|35.220.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.226.45.125|9735|15169|35.224.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.227.153.251|9735|15169|35.224.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.228.174.168|9735|15169|35.228.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.230.100.60|9735|15169|35.228.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.230.20.234|9735|15169|35.228.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.231.119.208|9735|15169|35.228.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.231.73.132|9735|15169|35.228.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.232.234.128|9735|15169|35.232.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.234.91.179|9735|15169|35.232.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.235.101.127|9735|15169|35.232.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.236.21.106|9735|15169|35.236.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.237.118.241|9735|15169|35.236.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.237.159.151|9735|15169|35.236.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.237.192.216|9735|15169|35.236.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.238.153.25|9735|15169|35.236.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.239.10.189|9735|15169|35.236.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.241.129.87|9735|15169|35.240.0.0/14|US|arin|2017-09-29|GOOGLE, US
35.244.80.89|9735|15169|35.244.0.0/14|US|arin|2017-09-29|GOOGLE, US
36.69.171.245|9735|7713|36.69.160.0/20|ID|apnic|2011-01-14|TELKOMNET-AS-AP PT Telekomunikasi Indonesia, ID
37.116.95.41|9735|30722|37.116.0.0/16|IT|ripencc|2012-02-10|VODAFONE-IT-ASN, IT
37.120.155.18|9737|9009|37.120.155.0/24|RO|ripencc|2012-02-13|M247, GB
37.187.130.92|9735|16276|37.187.0.0/16|FR|ripencc|2012-03-20|OVH, FR
37.187.3.112|9735|16276|37.187.0.0/16|FR|ripencc|2012-03-20|OVH, FR
37.187.96.95|9735|16276|37.187.0.0/16|FR|ripencc|2012-03-20|OVH, FR
37.187.97.205|9735|16276|37.187.0.0/16|FR|ripencc|2012-03-20|OVH, FR
37.201.193.25|9735|6830|37.201.128.0/17|DE|ripencc|2012-03-22|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
37.201.197.150|9735|6830|37.201.128.0/17|DE|ripencc|2012-03-22|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
37.201.4.77|9735|6830|37.201.0.0/17|DE|ripencc|2012-03-22|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
37.205.11.73|9735|24971|37.205.8.0/22|CZ|ripencc|2012-03-27|MASTER-AS Czech Republic / www.master.cz, CZ
37.205.8.78|9735|24971|37.205.8.0/22|CZ|ripencc|2012-03-27|MASTER-AS Czech Republic / www.master.cz, CZ
37.221.198.57|9735|197540|37.221.192.0/21|DE|ripencc|2012-04-10|NETCUP-AS netcup GmbH, DE
37.221.209.222|9735|41075|37.221.208.0/22|HU|ripencc|2012-04-10|ATW-AS, HU
37.223.37.181|9735|12430|37.222.0.0/15|ES|ripencc|2012-04-05|VODAFONE_ES, ES
37.34.52.115|9735|35470|37.34.48.0/21|NL|ripencc|2012-01-10|XL-AS, NL
37.58.58.231|9735|28753|37.58.48.0/20|DE|ripencc|2012-01-17|LEASEWEB-DE-FRA-10, DE
37.59.242.124|9735|16276|37.59.0.0/16|FR|ripencc|2012-01-16|OVH, FR
37.59.50.14|9735|16276|37.59.0.0/16|FR|ripencc|2012-01-16|OVH, FR
37.59.50.48|19248|16276|37.59.0.0/16|FR|ripencc|2012-01-16|OVH, FR
37.6.2.31|9735|25472|37.6.0.0/22|GR|ripencc|2011-12-12|WIND-AS, GR
37.97.148.195|9735|20857|37.97.128.0/17|NL|ripencc|2012-02-02|TRANSIP-AS Amsterdam, the Netherlands, NL
37.97.191.18|9735|20857|37.97.128.0/17|NL|ripencc|2012-02-02|TRANSIP-AS Amsterdam, the Netherlands, NL
38.242.12.22|9735|64249|38.242.12.0/24|US|arin|1991-04-16|ENDOFFICE, US
38.242.18.254|9735|64249|38.242.18.0/24|US|arin|1991-04-16|ENDOFFICE, US
38.27.130.87|9735|40545|38.27.128.0/20|US|arin|1991-04-16|EMPIRE-40545, US
38.87.54.163|9735|174|38.0.0.0/8|US|arin|1991-04-16|COGENT-174, US
38.87.54.164|9735|174|38.0.0.0/8|US|arin|1991-04-16|COGENT-174, US
39.106.143.235|9735|37963|39.106.0.0/15|CN|apnic|2011-04-05|CNNIC-ALIBABA-CN-NET-AP Hangzhou Alibaba Advertising Co.,Ltd., CN
39.106.220.238|9735|37963|39.106.0.0/15|CN|apnic|2011-04-05|CNNIC-ALIBABA-CN-NET-AP Hangzhou Alibaba Advertising Co.,Ltd., CN
40.114.234.63|9735|8075|40.112.0.0/13|US|arin|2015-02-23|MICROSOFT-CORP-MSN-AS-BLOCK, US
40.115.167.78|9735|8075|40.112.0.0/13|US|arin|2015-02-23|MICROSOFT-CORP-MSN-AS-BLOCK, US
40.117.60.210|9735|8075|40.112.0.0/13|US|arin|2015-02-23|MICROSOFT-CORP-MSN-AS-BLOCK, US
40.68.186.86|9735|8075|40.68.0.0/14|US|arin|2015-02-23|MICROSOFT-CORP-MSN-AS-BLOCK, US
40.74.60.161|9735|8075|40.74.0.0/15|US|arin|2015-02-23|MICROSOFT-CORP-MSN-AS-BLOCK, US
40.76.194.203|9735|8075|40.76.0.0/14|US|arin|2015-02-23|MICROSOFT-CORP-MSN-AS-BLOCK, US
40.76.73.139|9735|8075|40.76.0.0/14|US|arin|2015-02-23|MICROSOFT-CORP-MSN-AS-BLOCK, US
40.87.14.121|9735|8075|40.80.0.0/12|US|arin|2015-02-23|MICROSOFT-CORP-MSN-AS-BLOCK, US
40.89.157.91|9735|8075|40.80.0.0/12|US|arin|2015-02-23|MICROSOFT-CORP-MSN-AS-BLOCK, US
41.77.100.129|9735|37515|41.77.100.0/24|ZA|afrinic|2011-07-01|iCONNECT, ZA
41.77.101.239|9735|37515|41.77.101.0/24|ZA|afrinic|2011-07-01|iCONNECT, ZA
41.77.101.244|9735|37515|41.77.101.0/24|ZA|afrinic|2011-07-01|iCONNECT, ZA
41.90.30.47|9735|33771|41.90.16.0/20|KE|afrinic|2009-11-16|SAFARICOM-LIMITED, KE
42.2.136.97|9735|4760|42.2.128.0/20|HK|apnic|2011-02-18|HKTIMS-AP HKT Limited, HK
44.227.65.245|9735|16509|44.224.0.0/11|US|arin|2019-07-18|AMAZON-02, US
45.20.67.1|9735|7018|45.16.0.0/12|US|arin|2014-12-11|ATT-INTERNET4, US
45.221.89.197|9735|327794|45.221.89.0/24|ZA|afrinic|2016-11-08|CLEAR-ACCESS, ZA
45.23.90.73|9735|7018|45.16.0.0/12|US|arin|2014-12-11|ATT-INTERNET4, US
45.33.1.158|9735|63949|45.33.0.0/19|US|arin|2015-03-20|LINODE-AP Linode, LLC, US
45.36.197.214|9735|11426|45.36.0.0/15|US|arin|2015-02-11|TWC-11426-CAROLINAS, US
45.45.30.90|9735|5769|45.45.0.0/18|CA|arin|2015-02-12|VIDEOTRON, CA
45.50.46.221|9735|20001|45.48.0.0/14|US|arin|2015-01-06|TWC-20001-PACWEST, US
45.55.127.67|9735|14061|45.55.124.0/22|US|arin|2015-02-05|DIGITALOCEAN-ASN, US
45.56.83.91|9735|63949|45.56.83.0/24|US|arin|2015-01-21|LINODE-AP Linode, LLC, US
45.76.165.162|9735|20473|45.76.164.0/22|US|arin|2015-04-24|AS-CHOOPA, US
45.76.39.125|9735|20473|45.76.32.0/21|US|arin|2015-04-24|AS-CHOOPA, US
45.76.5.35|9735|20473|45.76.0.0/20|US|arin|2015-04-24|AS-CHOOPA, US
45.76.86.179|9735|20473|45.76.80.0/20|US|arin|2015-04-24|AS-CHOOPA, US
45.77.126.224|9735|20473|45.77.120.0/21|US|arin|2015-04-24|AS-CHOOPA, US
45.77.156.146|9735|20473|45.77.144.0/20|US|arin|2015-04-24|AS-CHOOPA, US
45.79.10.204|9735|63949|45.79.8.0/22|US|arin|2015-04-29|LINODE-AP Linode, LLC, US
46.101.112.24|9735|14061|46.101.96.0/19|NL|ripencc|2010-06-24|DIGITALOCEAN-ASN, US
46.101.138.202|9735|14061|46.101.128.0/17|NL|ripencc|2010-06-24|DIGITALOCEAN-ASN, US
46.101.160.78|9735|14061|46.101.128.0/17|NL|ripencc|2010-06-24|DIGITALOCEAN-ASN, US
46.101.51.48|9735|14061|46.101.0.0/18|NL|ripencc|2010-06-24|DIGITALOCEAN-ASN, US
46.126.114.101|9735|6830|46.126.0.0/16|CH|ripencc|2010-06-01|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
46.126.210.177|9735|6830|46.126.0.0/16|CH|ripencc|2010-06-01|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
46.128.140.193|9735|35244|46.128.0.0/16|DE|ripencc|2010-09-30|KMS-DE_AS, DE
46.148.165.132|9735|197405|46.148.160.0/21|PL|ripencc|2010-11-18|TOMKOW-AS, PL
46.227.247.133|9734|15969|46.227.246.0/23|PL|ripencc|2011-02-02|SYSTEMIA-AS, PL
46.229.165.133|9735|39572|46.229.160.0/20|NL|ripencc|2011-02-17|ADVANCEDHOSTERS-AS, NL
46.229.165.136|9735|39572|46.229.160.0/20|NL|ripencc|2011-02-17|ADVANCEDHOSTERS-AS, NL
46.229.165.138|9735|39572|46.229.160.0/20|NL|ripencc|2011-02-17|ADVANCEDHOSTERS-AS, NL
46.229.165.139|9735|39572|46.229.160.0/20|NL|ripencc|2011-02-17|ADVANCEDHOSTERS-AS, NL
46.229.165.140|9735|39572|46.229.160.0/20|NL|ripencc|2011-02-17|ADVANCEDHOSTERS-AS, NL
46.229.165.141|9735|39572|46.229.160.0/20|NL|ripencc|2011-02-17|ADVANCEDHOSTERS-AS, NL
46.229.165.142|9735|39572|46.229.160.0/20|NL|ripencc|2011-02-17|ADVANCEDHOSTERS-AS, NL
46.229.165.146|9735|39572|46.229.160.0/20|NL|ripencc|2011-02-17|ADVANCEDHOSTERS-AS, NL
46.229.165.147|9735|39572|46.229.160.0/20|NL|ripencc|2011-02-17|ADVANCEDHOSTERS-AS, NL
46.229.165.150|9735|39572|46.229.160.0/20|NL|ripencc|2011-02-17|ADVANCEDHOSTERS-AS, NL
46.229.165.151|9735|39572|46.229.160.0/20|NL|ripencc|2011-02-17|ADVANCEDHOSTERS-AS, NL
46.229.165.152|9735|39572|46.229.160.0/20|NL|ripencc|2011-02-17|ADVANCEDHOSTERS-AS, NL
46.229.238.187|9735|29405|46.229.224.0/20|SK|ripencc|2011-02-21|VNET-AS, SK
46.248.170.207|9735|47544|46.248.160.0/19|PL|ripencc|2010-12-21|IQPL-AS, PL
46.251.52.12|9735|21412|46.251.32.0/19|LT|ripencc|2011-02-03|CGATES-AS, LT
46.28.204.21|9735|197988|46.28.200.0/21|CH|ripencc|2011-08-05|SOLARCOM, CH
46.4.18.160|9735|24940|46.4.0.0/16|DE|ripencc|2010-08-19|HETZNER-AS, DE
46.4.33.195|9735|24940|46.4.0.0/16|DE|ripencc|2010-08-19|HETZNER-AS, DE
46.4.92.21|9735|24940|46.4.0.0/16|DE|ripencc|2010-08-19|HETZNER-AS, DE
46.5.120.69|9735|6830|46.5.0.0/17|DE|ripencc|2010-09-02|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
46.59.13.35|9735|8473|46.59.0.0/17|SE|ripencc|2010-10-19|BAHNHOF http://www.bahnhof.net/, SE
46.59.249.120|9735|15943|46.59.128.0/17|DE|ripencc|2010-10-21|WTNET-AS wilhelm.tel GmbH, DE
46.6.11.60|9735|15704|46.6.0.0/18|ES|ripencc|2010-09-03|AS15704, ES
46.6.6.54|9735|15704|46.6.0.0/18|ES|ripencc|2010-09-03|AS15704, ES
46.93.110.75|9735|3320|46.80.0.0/12|DE|ripencc|2010-06-07|DTAG Internet service provider operations, DE
46.94.158.58|9735|3320|46.80.0.0/12|DE|ripencc|2010-06-07|DTAG Internet service provider operations, DE
47.108.196.196|9735|37963|47.108.0.0/16|CN|apnic|1989-01-06|CNNIC-ALIBABA-CN-NET-AP Hangzhou Alibaba Advertising Co.,Ltd., CN
47.134.179.182|9763|20115|47.134.128.0/17|US|arin|2017-11-27|CHARTER-20115, US
47.151.1.218|9735|5650|47.144.0.0/13|US|arin|2015-08-28|FRONTIER-FRTR, US
47.157.138.105|9735|5650|47.157.0.0/16|US|arin|2015-08-28|FRONTIER-FRTR, US
47.184.235.121|9735|5650|47.184.0.0/14|US|arin|2015-08-28|FRONTIER-FRTR, US
47.185.140.164|9735|5650|47.184.0.0/14|US|arin|2015-08-28|FRONTIER-FRTR, US
47.187.4.95|9735|5650|47.184.0.0/14|US|arin|2015-08-28|FRONTIER-FRTR, US
47.189.52.213|9735|5650|47.189.0.0/17|US|arin|2015-08-28|FRONTIER-FRTR, US
47.217.23.99|9735|19108|47.217.0.0/16|US|arin|2015-09-08|SUDDENLINK-COMMUNICATIONS, US
47.232.197.79|9735|20115|47.232.128.0/17|US|arin|2017-11-27|CHARTER-20115, US
47.234.241.121|9735|11427|47.234.128.0/17|US|arin|2017-11-27|TWC-11427-TEXAS, US
47.33.97.76|9735|20115|47.33.64.0/18|US|arin|2014-12-23|CHARTER-20115, US
47.62.163.144|9736|12430|47.62.0.0/16|US|arin|2012-05-15|VODAFONE_ES, ES
47.7.3.112|9735|20115|47.7.0.0/19|US|arin|2017-11-27|CHARTER-20115, US
47.72.189.213|9735|9500|47.72.0.0/16|US|arin|2012-05-15|VODAFONE-TRANSIT-AS Vodafone NZ Ltd., NZ
47.75.125.192|9735|45102|47.75.0.0/17|US|arin|2016-03-17|CNNIC-ALIBABA-US-NET-AP Alibaba (US) Technology Co., Ltd., CN
47.75.174.130|9735|45102|47.75.128.0/17|US|arin|2016-03-17|CNNIC-ALIBABA-US-NET-AP Alibaba (US) Technology Co., Ltd., CN
49.176.223.117|9736|4804|49.176.216.0/21|AU|apnic|2010-12-02|MPX-AS Microplex PTY LTD, AU
49.2.188.170|9735|4804|49.2.128.0/17|AU|apnic|2010-09-13|MPX-AS Microplex PTY LTD, AU
49.206.8.50|9735|24309|49.206.8.0/21|IN|apnic|2010-12-06|CABLELITE-AS-AP Atria Convergence Technologies Pvt. Ltd. Broadband Internet Service Provider INDIA, IN
49.65.234.238|9735|4134|49.64.0.0/11|CN|apnic|2010-11-15|CHINANET-BACKBONE No.31,Jin-rong Street, CN
5.10.5.22|9735|198726|5.10.0.0/21|DE|ripencc|2012-07-26|KOMDSL, DE
5.102.146.99|9735|59414|5.102.144.0/21|CH|ripencc|2012-06-27|CLOUDSCALE, CH
5.102.168.215|9736|50300|5.102.168.0/24|GB|ripencc|2012-06-28|CUSTDC, GB
5.102.168.217|9735|50300|5.102.168.0/24|GB|ripencc|2012-06-28|CUSTDC, GB
5.135.34.152|9735|16276|5.135.0.0/16|FR|ripencc|2012-07-06|OVH, FR
5.135.34.153|9735|16276|5.135.0.0/16|FR|ripencc|2012-07-06|OVH, FR
5.140.165.22|9735|12389|5.140.165.0/24|RU|ripencc|2012-07-03|ROSTELECOM-AS, RU
5.145.34.118|9735|15600|5.145.32.0/19|CH|ripencc|2012-07-12|FINECOM Quickline AG, CH
5.148.45.196|9735|25180|5.148.0.0/17|GB|ripencc|2012-07-13|EXPONENTIAL-E-AS, GB
5.185.85.5|9735|5617|5.184.0.0/15|PL|ripencc|2012-08-08|TPNET, PL
5.189.149.2|9735|51167|5.189.144.0/20|DE|ripencc|2012-08-09|CONTABO, DE
5.196.68.38|9735|16276|5.196.0.0/16|FR|ripencc|2012-08-23|OVH, FR
5.31.48.105|9735|15802|5.31.32.0/19|AE|ripencc|2012-05-09|DU-AS1, AE
5.70.103.244|9735|5607|5.64.0.0/13|GB|ripencc|2012-06-11|BSKYB-BROADBAND-AS, GB
5.70.59.39|9735|5607|5.64.0.0/13|GB|ripencc|2012-06-11|BSKYB-BROADBAND-AS, GB
5.81.226.163|9735|2856|5.81.0.0/16|GB|ripencc|2012-06-13|BT-UK-AS BTnet UK Regional network, GB
5.9.13.138|9735|24940|5.9.0.0/16|DE|ripencc|2012-04-25|HETZNER-AS, DE
5.9.141.84|9735|24940|5.9.0.0/16|DE|ripencc|2012-04-25|HETZNER-AS, DE
5.9.158.123|9735|24940|5.9.0.0/16|DE|ripencc|2012-04-25|HETZNER-AS, DE
5.9.17.146|9735|24940|5.9.0.0/16|DE|ripencc|2012-04-25|HETZNER-AS, DE
5.9.247.73|9735|24940|5.9.0.0/16|DE|ripencc|2012-04-25|HETZNER-AS, DE
5.9.50.87|9735|24940|5.9.0.0/16|DE|ripencc|2012-04-25|HETZNER-AS, DE
5.9.83.143|9735|24940|5.9.0.0/16|DE|ripencc|2012-04-25|HETZNER-AS, DE
5.9.94.237|9735|24940|5.9.0.0/16|DE|ripencc|2012-04-25|HETZNER-AS, DE
50.101.95.85|9735|577|50.101.0.0/16|CA|arin|2011-05-19|BACOM, CA
50.201.182.206|9735|7922|50.128.0.0/9|US|arin|2010-10-21|COMCAST-7922, US
50.234.188.230|9735|7922|50.128.0.0/9|US|arin|2010-10-21|COMCAST-7922, US
50.35.67.155|9736|27017|50.35.0.0/16|US|arin|2010-09-24|ZIPLY-FIBER-LEGACY-ASN, US
50.35.89.74|9735|27017|50.35.0.0/16|US|arin|2010-09-24|ZIPLY-FIBER-LEGACY-ASN, US
50.39.239.82|9735|27017|50.39.128.0/17|US|arin|2010-09-24|ZIPLY-FIBER-LEGACY-ASN, US
50.46.125.169|9736|27017|50.46.0.0/16|US|arin|2010-09-24|ZIPLY-FIBER-LEGACY-ASN, US
50.64.100.136|9735|6327|50.64.100.0/22|CA|arin|2010-10-28|SHAW, CA
50.65.237.198|9735|6327|50.65.0.0/16|CA|arin|2010-10-28|SHAW, CA
50.90.11.79|9735|33363|50.90.0.0/16|US|arin|2011-02-01|BHN-33363, US
51.144.112.185|9735|8075|51.144.0.0/15|GB|ripencc|1993-09-01|MICROSOFT-CORP-MSN-AS-BLOCK, US
51.144.225.223|9735|8075|51.144.0.0/15|GB|ripencc|1993-09-01|MICROSOFT-CORP-MSN-AS-BLOCK, US
51.15.119.11|9735|12876|51.15.0.0/17|FR|ripencc|1993-09-01|Online SAS, FR
51.15.162.48|9735|12876|51.15.0.0/16|FR|ripencc|1993-09-01|Online SAS, FR
51.15.166.138|9735|12876|51.15.0.0/16|FR|ripencc|1993-09-01|Online SAS, FR
51.15.21.116|9735|12876|51.15.0.0/17|FR|ripencc|1993-09-01|Online SAS, FR
51.15.214.214|9735|12876|51.15.0.0/16|FR|ripencc|1993-09-01|Online SAS, FR
51.15.225.23|9735|12876|51.15.0.0/16|FR|ripencc|1993-09-01|Online SAS, FR
51.15.34.77|9735|12876|51.15.0.0/17|FR|ripencc|1993-09-01|Online SAS, FR
51.15.80.200|9735|12876|51.15.0.0/17|FR|ripencc|1993-09-01|Online SAS, FR
51.15.92.53|9735|12876|51.15.0.0/17|FR|ripencc|1993-09-01|Online SAS, FR
51.154.131.18|9835|15796|51.154.0.0/16|CH|ripencc|1993-09-01|SALT-, CH
51.154.46.234|9735|15796|51.154.0.0/16|CH|ripencc|1993-09-01|SALT-, CH
51.158.178.201|9735|12876|51.158.128.0/17|FR|ripencc|1993-09-01|Online SAS, FR
51.158.31.0|4023|12876|51.158.0.0/15|FR|ripencc|1993-09-01|Online SAS, FR
51.158.64.111|9735|12876|51.158.0.0/15|FR|ripencc|1993-09-01|Online SAS, FR
51.159.1.96|9735|12876|51.158.0.0/15|FR|ripencc|1993-09-01|Online SAS, FR
51.159.16.18|9735|12876|51.158.0.0/15|FR|ripencc|1993-09-01|Online SAS, FR
51.159.16.182|9735|12876|51.158.0.0/15|FR|ripencc|1993-09-01|Online SAS, FR
51.159.53.221|9735|12876|51.158.0.0/15|FR|ripencc|1993-09-01|Online SAS, FR
51.159.58.111|9735|12876|51.158.0.0/15|FR|ripencc|1993-09-01|Online SAS, FR
51.159.70.147|9735|12876|51.158.0.0/15|FR|ripencc|1993-09-01|Online SAS, FR
51.159.94.209|4023|12876|51.158.0.0/15|FR|ripencc|1993-09-01|Online SAS, FR
51.159.94.210|4007|12876|51.158.0.0/15|FR|ripencc|1993-09-01|Online SAS, FR
51.174.110.48|9735|29695|51.174.0.0/15|NO|ripencc|1993-09-01|ALTIBOX_AS Norway, NO
51.178.1.239|9735|16276|51.178.0.0/16|FR|ripencc|1993-09-01|OVH, FR
51.178.170.195|9735|16276|51.178.0.0/16|FR|ripencc|1993-09-01|OVH, FR
51.178.82.201|9735|16276|51.178.0.0/16|FR|ripencc|1993-09-01|OVH, FR
51.255.211.238|9735|16276|51.254.0.0/15|FR|ripencc|1993-09-01|OVH, FR
51.37.104.160|8888|15502|51.37.96.0/20|IE|ripencc|1993-09-01|VODAFONE-IRELAND-ASN, IE
51.38.137.76|9735|16276|51.38.0.0/16|FR|ripencc|1993-09-01|OVH, FR
51.38.165.37|9735|16276|51.38.0.0/16|FR|ripencc|1993-09-01|OVH, FR
51.68.250.244|9735|16276|51.68.0.0/16|FR|ripencc|1993-09-01|OVH, FR
51.68.5.199|9735|16276|51.68.0.0/16|FR|ripencc|1993-09-01|OVH, FR
51.7.195.30|9735|6871|51.6.0.0/15|GB|ripencc|1993-09-01|PLUSNET UK Internet Service Provider, GB
51.7.249.51|9735|6871|51.6.0.0/15|GB|ripencc|1993-09-01|PLUSNET UK Internet Service Provider, GB
51.75.221.224|9735|16276|51.75.0.0/16|FR|ripencc|1993-09-01|OVH, FR
51.77.148.139|9735|16276|51.77.0.0/16|FR|ripencc|1993-09-01|OVH, FR
51.77.77.239|9735|16276|51.77.0.0/16|FR|ripencc|1993-09-01|OVH, FR
51.83.41.129|9735|16276|51.83.0.0/16|FR|ripencc|1993-09-01|OVH, FR
52.10.242.158|9735|16509|52.10.0.0/15|US|arin|1991-12-19|AMAZON-02, US
52.119.121.145|9735|32329|52.119.112.0/20|US|arin|2016-08-04|MONKEYBRAINS, US
52.14.86.247|9735|16509|52.14.0.0/16|US|arin|1991-12-19|AMAZON-02, US
