# https://check.torproject.org/cgi-bin/TorBulkExitList.py?ip=1.1.1.1 and whois results
IP Address|ASN|BGP Prefix|CC|Registry|Allocated|AS Name
104.244.74.47|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.57|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.97|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.75.33|53667|104.244.75.0/24|US|arin|2014-11-10|PONYNET, US
104.244.76.13|53667|104.244.76.0/24|US|arin|2014-11-10|PONYNET, US
104.244.76.170|53667|104.244.76.0/24|US|arin|2014-11-10|PONYNET, US
104.244.76.245|53667|104.244.76.0/24|US|arin|2014-11-10|PONYNET, US
104.244.76.39|53667|104.244.76.0/24|US|arin|2014-11-10|PONYNET, US
104.244.76.69|53667|104.244.76.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.101|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.158|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.199|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.53|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.95|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.78.231|53667|104.244.78.0/24|US|arin|2014-11-10|PONYNET, US
104.244.78.233|53667|104.244.78.0/24|US|arin|2014-11-10|PONYNET, US
104.244.78.67|53667|104.244.78.0/24|US|arin|2014-11-10|PONYNET, US
104.244.79.241|53667|104.244.79.0/24|US|arin|2014-11-10|PONYNET, US
104.248.88.112|14061|104.248.80.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
107.172.157.191|36352|107.172.157.0/24|US|arin|2013-12-27|AS-COLOCROSSING, US
107.175.123.102|36352|107.175.123.0/24|US|arin|2013-12-27|AS-COLOCROSSING, US
107.189.10.119|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.143|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.185|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.243|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.245|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.246|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.251|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.27|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.40|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.42|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.93|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.11.153|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.11.80|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
109.169.33.163|20860|109.169.0.0/18|GB|ripencc|2009-11-02|IOMART-AS, GB
109.201.133.100|43350|109.201.128.0/19|NL|ripencc|2010-02-12|NFORCE, NL
109.248.144.77|60567|109.248.144.0/24|RU|ripencc|2009-11-27|DATACLUB-, SE
109.250.152.227|8881|109.250.144.0/20|DE|ripencc|2009-12-01|VERSATEL, DE
109.250.154.210|8881|109.250.144.0/20|DE|ripencc|2009-12-01|VERSATEL, DE
109.250.159.53|8881|109.250.144.0/20|DE|ripencc|2009-12-01|VERSATEL, DE
109.69.67.17|49855|109.69.64.0/21|DE|ripencc|2009-09-29|PLUTEX Hermann-Ritter-Str. 108, DE
109.70.100.31|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.32|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.33|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.34|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.35|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.36|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.37|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.38|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.39|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.40|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.41|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.42|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.43|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.44|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.45|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.46|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.47|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.48|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.49|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.50|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.51|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.52|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.53|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.54|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.55|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.56|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.57|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.58|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.59|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.60|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
111.69.49.122|23655|111.69.0.0/17|NZ|apnic|2009-06-11|SNAP-NZ-AS Snap Internet Limited, NZ
111.69.49.124|23655|111.69.0.0/17|NZ|apnic|2009-06-11|SNAP-NZ-AS Snap Internet Limited, NZ
115.70.208.19|10143|115.70.192.0/18|AU|apnic|2008-07-22|EXETEL-AS-AP Exetel Pty Ltd, AU
118.163.74.160|3462|118.163.0.0/16|TW|apnic|2007-10-04|HINET Data Communication Business Group, TW
123.30.128.138|7643|123.30.128.0/24|VN|apnic|2007-01-11|VNPT-AS-VN Vietnam Posts and Telecommunications (VNPT), VN
124.109.1.207|45413|124.109.1.0/24|TH|apnic|2008-08-22|SERVENET-AS-TH-AP ServeNET Solution Limited Partnership, TH
125.212.241.131|7552|125.212.240.0/20|VN|apnic|2006-08-01|VIETEL-AS-AP Viettel Group, VN
128.199.133.186|14061|128.199.128.0/18|GB|ripencc|1999-04-12|DIGITALOCEAN-ASN, US
128.199.213.157|14061|128.199.192.0/18|GB|ripencc|1999-04-12|DIGITALOCEAN-ASN, US
128.31.0.13|3|128.30.0.0/15|US|arin|1983-05-27|MIT-GATEWAYS, US
130.149.80.199|680|130.149.0.0/16|DE|ripencc|1988-08-18|DFN Verein zur Foerderung eines Deutschen Forschungsnetzes e.V., DE
130.204.161.3|13124|130.204.0.0/16|BG|ripencc|2011-10-26|IBGC, BG
130.225.244.90|1835|130.225.0.0/16|DK|ripencc|1988-10-21|FSKNET-DK Forskningsnettet - Danish network for Research and Education, EU
131.255.4.96|61493|131.255.4.0/24|AR|lacnic|2014-10-22|InterBS S.R.L. (BAEHOST), AR
134.101.179.140|15943|134.101.128.0/17|DE|ripencc|1989-05-22|WTNET-AS wilhelm.tel GmbH, DE
134.101.198.17|15943|134.101.128.0/17|DE|ripencc|1989-05-22|WTNET-AS wilhelm.tel GmbH, DE
134.101.223.94|15943|134.101.128.0/17|DE|ripencc|1989-05-22|WTNET-AS wilhelm.tel GmbH, DE
134.249.106.21|15895|134.249.0.0/16|UA|ripencc|2011-11-07|KSNET-AS, UA
135.148.26.211|16276|135.148.0.0/17|US|arin|2020-09-28|OVH, FR
135.148.26.213|16276|135.148.0.0/17|US|arin|2020-09-28|OVH, FR
135.148.32.117|16276|135.148.0.0/17|US|arin|2020-09-28|OVH, FR
135.148.32.118|16276|135.148.0.0/17|US|arin|2020-09-28|OVH, FR
135.148.32.122|16276|135.148.0.0/17|US|arin|2020-09-28|OVH, FR
135.148.32.123|16276|135.148.0.0/17|US|arin|2020-09-28|OVH, FR
135.148.32.139|16276|135.148.0.0/17|US|arin|2020-09-28|OVH, FR
135.181.111.254|24940|135.181.0.0/16|DE|ripencc|1996-04-30|HETZNER-AS, DE
136.144.41.148|49981|136.144.41.0/24|NL|ripencc|1989-08-28|WORLDSTREAM, NL
136.144.41.155|49981|136.144.41.0/24|NL|ripencc|1989-08-28|WORLDSTREAM, NL
136.144.41.156|49981|136.144.41.0/24|NL|ripencc|1989-08-28|WORLDSTREAM, NL
136.144.41.157|49981|136.144.41.0/24|NL|ripencc|1989-08-28|WORLDSTREAM, NL
137.74.169.241|16276|137.74.0.0/16|FR|ripencc|1988-11-23|OVH, FR
138.59.18.110|52423|138.59.18.0/24|CR|lacnic|2015-02-05|Data Miners S.A. ( Racknation.cr ), CR
139.162.10.72|63949|139.162.0.0/19|NL|ripencc|1990-03-24|LINODE-AP Linode, LLC, US
139.162.7.42|63949|139.162.0.0/19|NL|ripencc|1990-03-24|LINODE-AP Linode, LLC, US
139.28.36.20|42159|139.28.36.0/22|UA|ripencc|2018-12-28|DELTAHOST-AS, UA
139.99.120.130|16276|139.99.0.0/17|CA|arin|2016-09-09|OVH, FR
139.99.133.150|16276|139.99.128.0/17|CA|arin|2016-09-09|OVH, FR
139.99.133.215|16276|139.99.128.0/17|CA|arin|2016-09-09|OVH, FR
139.99.171.51|16276|139.99.128.0/17|CA|arin|2016-09-09|OVH, FR
139.99.172.11|16276|139.99.128.0/17|CA|arin|2016-09-09|OVH, FR
139.99.88.87|16276|139.99.0.0/17|CA|arin|2016-09-09|OVH, FR
139.99.98.191|16276|139.99.0.0/17|CA|arin|2016-09-09|OVH, FR
140.82.25.215|20473|140.82.24.0/21|US|arin|2018-03-15|AS-CHOOPA, US
141.105.66.241|49335|141.105.66.0/24|RU|ripencc|2011-06-27|NCONNECT-AS, RU
141.164.58.29|20473|141.164.32.0/19|JP|apnic|1990-07-23|AS-CHOOPA, US
141.239.148.100|36149|141.239.0.0/16|US|arin|1990-08-10|HAWAIIAN-TELCOM, US
141.98.10.59|209605|141.98.10.0/24|LT|ripencc|2019-01-10|HOSTBALTIC, LT
141.98.252.163|39351|141.98.252.0/24|SE|ripencc|2019-01-16|ESAB-AS, SE
141.98.9.87|209605|141.98.9.0/24|LT|ripencc|2019-01-10|HOSTBALTIC, LT
142.44.133.80|16276|142.44.128.0/17|CA|arin|2017-06-21|OVH, FR
142.44.139.12|16276|142.44.128.0/17|CA|arin|2017-06-21|OVH, FR
142.44.156.131|16276|142.44.128.0/17|CA|arin|2017-06-21|OVH, FR
142.44.246.156|16276|142.44.128.0/17|CA|arin|2017-06-21|OVH, FR
143.202.161.75|52423|143.202.161.0/24|CR|lacnic|2015-10-16|Data Miners S.A. ( Racknation.cr ), CR
144.168.164.26|55286|144.168.160.0/21|CA|arin|2015-09-02|SERVER-MANIA, CA
144.172.118.2|398355|144.172.118.0/23|US|arin|2014-05-07|DATAIDEAS-LLC, US
144.172.118.3|398355|144.172.118.0/23|US|arin|2014-05-07|DATAIDEAS-LLC, US
144.172.71.182|397031|144.172.70.0/23|US|arin|2014-05-07|GALAXYGATE, US
144.202.116.250|20473|144.202.112.0/20|US|arin|2018-02-05|AS-CHOOPA, US
144.217.60.211|16276|144.217.0.0/16|CA|arin|2016-09-07|OVH, FR
144.217.60.239|16276|144.217.0.0/16|CA|arin|2016-09-07|OVH, FR
144.217.7.33|16276|144.217.0.0/16|CA|arin|2016-09-07|OVH, FR
144.217.80.80|16276|144.217.0.0/16|CA|arin|2016-09-07|OVH, FR
145.239.82.102|16276|145.239.0.0/16|FR|ripencc|1993-08-03|OVH, FR
145.239.82.142|16276|145.239.0.0/16|FR|ripencc|1993-08-03|OVH, FR
145.239.82.147|16276|145.239.0.0/16|FR|ripencc|1993-08-03|OVH, FR
145.239.82.168|16276|145.239.0.0/16|FR|ripencc|1993-08-03|OVH, FR
145.239.82.229|16276|145.239.0.0/16|FR|ripencc|1993-08-03|OVH, FR
145.239.82.87|16276|145.239.0.0/16|FR|ripencc|1993-08-03|OVH, FR
145.239.91.163|16276|145.239.0.0/16|FR|ripencc|1993-08-03|OVH, FR
145.239.91.37|16276|145.239.0.0/16|FR|ripencc|1993-08-03|OVH, FR
145.239.92.26|16276|145.239.0.0/16|FR|ripencc|1993-08-03|OVH, FR
145.239.95.15|16276|145.239.0.0/16|FR|ripencc|1993-08-03|OVH, FR
146.59.155.27|16276|146.59.0.0/16|FR|ripencc|1994-03-08|OVH, FR
146.59.158.228|16276|146.59.0.0/16|FR|ripencc|1994-03-08|OVH, FR
146.59.225.194|16276|146.59.0.0/16|FR|ripencc|1994-03-08|OVH, FR
146.59.225.195|16276|146.59.0.0/16|FR|ripencc|1994-03-08|OVH, FR
146.59.235.27|16276|146.59.0.0/16|FR|ripencc|1994-03-08|OVH, FR
147.135.105.62|16276|147.135.0.0/17|US|arin|2017-03-22|OVH, FR
147.135.113.178|16276|147.135.0.0/17|US|arin|2017-03-22|OVH, FR
149.202.238.204|16276|149.202.0.0/16|FR|ripencc|1999-04-26|OVH, FR
149.224.103.233|15943|149.224.0.0/17|DE|ripencc|1993-09-01|WTNET-AS wilhelm.tel GmbH, DE
149.224.124.110|15943|149.224.0.0/17|DE|ripencc|1993-09-01|WTNET-AS wilhelm.tel GmbH, DE
149.224.237.253|15943|149.224.128.0/17|DE|ripencc|1993-09-01|WTNET-AS wilhelm.tel GmbH, DE
149.224.241.236|15943|149.224.128.0/17|DE|ripencc|1993-09-01|WTNET-AS wilhelm.tel GmbH, DE
149.224.246.16|15943|149.224.128.0/17|DE|ripencc|1993-09-01|WTNET-AS wilhelm.tel GmbH, DE
149.224.25.207|15943|149.224.0.0/17|DE|ripencc|1993-09-01|WTNET-AS wilhelm.tel GmbH, DE
149.224.33.87|15943|149.224.0.0/17|DE|ripencc|1993-09-01|WTNET-AS wilhelm.tel GmbH, DE
149.224.55.31|15943|149.224.0.0/17|DE|ripencc|1993-09-01|WTNET-AS wilhelm.tel GmbH, DE
149.224.63.162|15943|149.224.0.0/17|DE|ripencc|1993-09-01|WTNET-AS wilhelm.tel GmbH, DE
149.224.82.228|15943|149.224.0.0/17|DE|ripencc|1993-09-01|WTNET-AS wilhelm.tel GmbH, DE
149.224.95.148|15943|149.224.0.0/17|DE|ripencc|1993-09-01|WTNET-AS wilhelm.tel GmbH, DE
149.28.63.195|20473|149.28.32.0/19|US|arin|2018-05-04|AS-CHOOPA, US
149.56.38.93|16276|149.56.0.0/16|CA|arin|2016-02-09|OVH, FR
149.56.44.47|16276|149.56.0.0/16|CA|arin|2016-02-09|OVH, FR
149.56.99.85|16276|149.56.0.0/16|CA|arin|2016-02-09|OVH, FR
151.236.217.200|63949|151.236.216.0/21|GB|ripencc|2012-08-16|LINODE-AP Linode, LLC, US
151.237.185.110|57858|151.237.185.0/24|SE|ripencc|2012-08-16|AS57858, EU
151.80.237.96|16276|151.80.0.0/16|IT|ripencc|1991-05-13|OVH, FR
152.249.74.160|27699|152.249.0.0/16|BR|lacnic|2014-04-24|TELEFONICA BRASIL S.A, BR
152.89.244.58|30823|152.89.244.0/22|DE|ripencc|2019-01-29|COMBAHTON combahton GmbH, DE
153.127.39.196|7684|153.127.0.0/17|JP|apnic|2011-03-02|SAKURA-A SAKURA Internet Inc., JP
155.138.135.29|20473|155.138.128.0/19|US|arin|2018-12-05|AS-CHOOPA, US
157.245.184.13|14061|157.245.176.0/20|US|arin|2019-05-09|DIGITALOCEAN-ASN, US
158.69.201.47|16276|158.69.0.0/16|CA|arin|2015-06-15|OVH, FR
158.69.35.227|16276|158.69.0.0/16|CA|arin|2015-06-15|OVH, FR
158.69.63.54|16276|158.69.0.0/16|CA|arin|2015-06-15|OVH, FR
159.148.186.196|200709|159.148.186.0/24|LV|ripencc|1993-01-19|BIGHOST-AS, LV
159.89.174.9|14061|159.89.160.0/20|US|arin|2017-07-07|DIGITALOCEAN-ASN, US
160.202.162.186|45382|160.202.162.0/24|KR|apnic|2016-04-01|EHOSTIDC-AS-KR EHOSTICT, KR
161.97.132.157|51167|161.97.128.0/19|DE|ripencc|1992-06-23|CONTABO, DE
162.213.3.221|394738|162.213.2.0/23|US|arin|2013-05-29|DENETRON, US
162.247.72.199|4224|162.247.72.0/24|US|arin|2014-04-18|CALYX-AS, US
162.247.73.192|4224|162.247.73.0/24|US|arin|2014-04-18|CALYX-AS, US
162.247.74.200|4224|162.247.74.0/24|US|arin|2014-04-18|CALYX-AS, US
162.247.74.201|4224|162.247.74.0/24|US|arin|2014-04-18|CALYX-AS, US
162.247.74.202|4224|162.247.74.0/24|US|arin|2014-04-18|CALYX-AS, US
162.247.74.204|4224|162.247.74.0/24|US|arin|2014-04-18|CALYX-AS, US
162.247.74.206|4224|162.247.74.0/24|US|arin|2014-04-18|CALYX-AS, US
162.247.74.213|4224|162.247.74.0/24|US|arin|2014-04-18|CALYX-AS, US
162.247.74.216|4224|162.247.74.0/24|US|arin|2014-04-18|CALYX-AS, US
162.247.74.217|4224|162.247.74.0/24|US|arin|2014-04-18|CALYX-AS, US
162.247.74.27|4224|162.247.74.0/24|US|arin|2014-04-18|CALYX-AS, US
162.247.74.7|4224|162.247.74.0/24|US|arin|2014-04-18|CALYX-AS, US
162.247.74.74|4224|162.247.74.0/24|US|arin|2014-04-18|CALYX-AS, US
163.172.151.47|12876|163.172.0.0/16|GB|ripencc|1992-02-14|Online SAS, FR
163.172.175.43|12876|163.172.0.0/16|GB|ripencc|1992-02-14|Online SAS, FR
163.172.29.30|12876|163.172.0.0/16|GB|ripencc|1992-02-14|Online SAS, FR
163.172.41.228|12876|163.172.0.0/16|GB|ripencc|1992-02-14|Online SAS, FR
163.172.43.109|12876|163.172.0.0/16|GB|ripencc|1992-02-14|Online SAS, FR
164.132.9.199|16276|164.132.0.0/16|FR|ripencc|1993-04-23|OVH, FR
164.77.133.220|6471|164.77.128.0/17|CL|lacnic|1992-12-23|ENTEL CHILE S.A., CL
166.70.207.2|6315|166.70.0.0/16|US|arin|1997-02-19|XMISSION, US
167.86.94.107|51167|167.86.94.0/23|DE|ripencc|1993-05-14|CONTABO, DE
167.88.7.134|20278|167.88.0.0/20|US|arin|2014-03-21|NEXEON, US
168.119.98.106|24940|168.119.0.0/16|DE|ripencc|1994-04-05|HETZNER-AS, DE
171.25.193.20|198093|171.25.193.0/24|SE|ripencc|2012-01-13|DFRI-AS Foreningen for digitala fri- och rattigheter, SE
171.25.193.25|198093|171.25.193.0/24|SE|ripencc|2012-01-13|DFRI-AS Foreningen for digitala fri- och rattigheter, SE
171.25.193.77|198093|171.25.193.0/24|SE|ripencc|2012-01-13|DFRI-AS Foreningen for digitala fri- och rattigheter, SE
171.25.193.78|198093|171.25.193.0/24|SE|ripencc|2012-01-13|DFRI-AS Foreningen for digitala fri- och rattigheter, SE
172.105.102.219|63949|172.105.96.0/20|US|arin|2015-06-19|LINODE-AP Linode, LLC, US
172.105.106.57|63949|172.105.96.0/20|US|arin|2015-06-19|LINODE-AP Linode, LLC, US
172.105.35.249|63949|172.105.32.0/19|US|arin|2015-06-19|LINODE-AP Linode, LLC, US
172.105.95.212|63949|172.105.64.0/19|US|arin|2015-06-19|LINODE-AP Linode, LLC, US
172.106.0.67|40676|172.106.0.0/24|US|arin|2015-06-22|AS40676, US
172.106.18.163|40676|172.106.18.0/24|US|arin|2015-06-22|AS40676, US
172.107.236.172|40676|172.107.236.0/24|US|arin|2015-06-22|AS40676, US
172.98.193.43|31863|172.98.192.0/21|US|arin|2015-06-17|DACEN-2, US
172.98.193.62|31863|172.98.192.0/21|US|arin|2015-06-17|DACEN-2, US
173.212.219.49|51167|173.212.192.0/19|DE|ripencc|2009-10-26|CONTABO, DE
173.212.231.228|51167|173.212.224.0/20|DE|ripencc|2009-10-26|CONTABO, DE
173.244.209.5|29854|173.244.192.0/19|US|arin|2010-05-10|WESTHOST, US
176.10.104.240|51395|176.10.96.0/19|CH|ripencc|2011-05-18|AS-SOFTPLUS, CH
176.10.107.180|51395|176.10.96.0/19|CH|ripencc|2011-05-18|AS-SOFTPLUS, CH
176.10.99.200|51395|176.10.96.0/19|CH|ripencc|2011-05-18|AS-SOFTPLUS, CH
176.107.179.147|42159|176.107.176.0/20|UA|ripencc|2012-02-01|DELTAHOST-AS, UA
176.107.187.151|42159|176.107.176.0/20|UA|ripencc|2012-02-01|DELTAHOST-AS, UA
176.123.3.222|200019|176.123.0.0/21|MD|ripencc|2012-07-26|ALEXHOST, MD
176.123.5.140|200019|176.123.0.0/21|MD|ripencc|2012-07-26|ALEXHOST, MD
176.123.5.15|200019|176.123.0.0/21|MD|ripencc|2012-07-26|ALEXHOST, MD
176.123.5.193|200019|176.123.0.0/21|MD|ripencc|2012-07-26|ALEXHOST, MD
176.123.5.227|200019|176.123.0.0/21|MD|ripencc|2012-07-26|ALEXHOST, MD
176.123.5.250|200019|176.123.0.0/21|MD|ripencc|2012-07-26|ALEXHOST, MD
176.123.6.10|200019|176.123.0.0/21|MD|ripencc|2012-07-26|ALEXHOST, MD
176.123.7.102|200019|176.123.0.0/21|MD|ripencc|2012-07-26|ALEXHOST, MD
176.123.7.145|200019|176.123.0.0/21|MD|ripencc|2012-07-26|ALEXHOST, MD
176.53.90.26|42926|176.53.90.0/24|TR|ripencc|2011-05-26|RADORE, TR
176.58.100.98|63949|176.58.96.0/19|GB|ripencc|2011-06-06|LINODE-AP Linode, LLC, US
176.58.121.177|63949|176.58.96.0/19|GB|ripencc|2011-06-06|LINODE-AP Linode, LLC, US
176.58.89.182|36236|176.58.89.0/24|NL|ripencc|2011-06-06|NETACTUATE, US
176.74.218.175|51248|176.74.216.0/21|CZ|ripencc|2011-06-17|HOST-TELECOM, CZ
177.102.164.54|27699|177.102.0.0/16|BR|lacnic|2011-09-29|TELEFONICA BRASIL S.A, BR
177.102.165.196|27699|177.102.0.0/16|BR|lacnic|2011-09-29|TELEFONICA BRASIL S.A, BR
177.133.183.182|18881|177.133.160.0/19|BR|lacnic|2012-01-30|TELEFONICA BRASIL S.A, BR
177.157.155.186|18881|177.157.128.0/19|BR|lacnic|2012-04-23|TELEFONICA BRASIL S.A, BR
177.157.253.143|18881|177.157.224.0/19|BR|lacnic|2012-04-23|TELEFONICA BRASIL S.A, BR
