# https://www.dan.me.uk/torlist/ and whois results
IP Address|ASN|BGP Prefix|CC|Registry|Allocated|AS Name
103.200.210.66|63930|103.200.210.0/24|SG|apnic|2015-11-18|READYSERVER-SG READY SERVER PTE LTD, SG
103.205.143.115|132335|103.205.143.0/24|IN|apnic|2015-12-31|NETWORK-LEAPSWITCH-IN LeapSwitch Networks Pvt Ltd, IN
103.208.220.122|46562|103.208.220.0/23|JP|apnic|2016-02-10|TOTAL-SERVER-SOLUTIONS, US
103.208.220.226|46562|103.208.220.0/23|JP|apnic|2016-02-10|TOTAL-SERVER-SOLUTIONS, US
103.216.223.11|136557|103.216.223.0/24|AU|apnic|2016-05-04|HOST-AS-AP Host Universal Pty Ltd, AU
103.228.53.155|55720|103.228.53.0/24|MY|apnic|2014-03-24|GIGABIT-MY Gigabit Hosting Sdn Bhd, MY
103.230.142.10|206804|103.230.142.0/24|BZ|apnic|2016-07-11|ESTNOC-AS, EE
103.230.142.23|206804|103.230.142.0/24|BZ|apnic|2016-07-11|ESTNOC-AS, EE
103.234.220.195|9381|103.234.220.0/24|HK|apnic|2014-06-25|HKBNES-AS-AP HKBN Enterprise Solutions HK Limited, HK
103.234.220.197|9381|103.234.220.0/24|HK|apnic|2014-06-25|HKBNES-AS-AP HKBN Enterprise Solutions HK Limited, HK
103.236.201.110|136052|103.236.201.0/24|ID|apnic|2015-09-01|IDNIC-IDCLOUDHOST-AS-ID PT Cloud Hosting Indonesia, ID
103.236.201.88|136052|103.236.201.0/24|ID|apnic|2015-09-01|IDNIC-IDCLOUDHOST-AS-ID PT Cloud Hosting Indonesia, ID
103.249.28.195|45382|103.249.28.0/24|KR|apnic|2013-05-29|EHOSTIDC-AS-KR EHOSTICT, KR
103.253.41.111|133398|103.253.41.0/24|HK|apnic|2013-11-11|TELE-AS Tele Asia Limited, HK
103.253.41.98|133398|103.253.41.0/24|HK|apnic|2013-11-11|TELE-AS Tele Asia Limited, HK
103.28.52.93|136052|103.28.52.0/24|ID|apnic|2015-11-17|IDNIC-IDCLOUDHOST-AS-ID PT Cloud Hosting Indonesia, ID
103.28.53.138|136052|103.28.53.0/24|ID|apnic|2015-11-17|IDNIC-IDCLOUDHOST-AS-ID PT Cloud Hosting Indonesia, ID
103.3.60.67|63949|103.3.60.0/22|SG|apnic|2011-04-28|LINODE-AP Linode, LLC, US
103.3.62.168|63949|103.3.60.0/22|SG|apnic|2011-04-28|LINODE-AP Linode, LLC, US
103.31.251.112|58477|103.31.251.0/24|ID|apnic|2012-12-10|ARGON-AS-ID Argon Data Communication, ID
103.35.74.74|134520|103.35.74.0/24|HK|apnic|2015-08-14|GIGSGIGSCLOUD-AS-AP GigsGigs Network Services, HK
103.73.65.32|63473|103.73.64.0/23|US|apnic|2016-08-25|HOSTHATCH, US
103.73.67.198|36351|103.73.67.0/24|US|apnic|2016-08-25|SOFTLAYER, US
103.75.190.11|55720|103.75.190.0/24|MY|apnic|2016-09-21|GIGABIT-MY Gigabit Hosting Sdn Bhd, MY
103.9.76.92|45899|103.9.76.0/24|VN|apnic|2012-05-10|VNPT-AS-VN VNPT Corp, VN
104.131.108.7|14061|104.131.64.0/18|US|arin|2014-06-02|DIGITALOCEAN-ASN, US
104.131.11.214|14061|104.131.0.0/18|US|arin|2014-06-02|DIGITALOCEAN-ASN, US
104.131.137.159|14061|104.131.128.0/20|US|arin|2014-06-02|DIGITALOCEAN-ASN, US
104.131.206.23|14061|104.131.192.0/19|US|arin|2014-06-02|DIGITALOCEAN-ASN, US
104.131.245.55|14061|104.131.224.0/19|US|arin|2014-06-02|DIGITALOCEAN-ASN, US
104.131.72.61|14061|104.131.64.0/18|US|arin|2014-06-02|DIGITALOCEAN-ASN, US
104.144.123.149|36352|104.144.123.0/24|CA|arin|2014-07-22|AS-COLOCROSSING, US
104.149.128.94|40676|104.149.128.0/24|US|arin|2014-07-01|AS40676, US
104.167.107.104|31798|104.167.107.0/24|CA|arin|2014-08-27|CANAD-86-31798, CA
104.167.107.106|31798|104.167.107.0/24|CA|arin|2014-08-27|CANAD-86-31798, CA
104.167.114.201|31798|104.167.114.0/24|CA|arin|2014-08-27|CANAD-86-31798, CA
104.167.114.202|31798|104.167.114.0/24|CA|arin|2014-08-27|CANAD-86-31798, CA
104.168.205.106|54290|104.168.128.0/17|US|arin|2014-09-03|HOSTWINDS, US
104.171.113.18|31863|104.171.112.0/20|US|arin|2014-09-10|DACEN-2, US
104.182.134.227|7018|104.176.0.0/12|US|arin|2014-08-12|ATT-INTERNET4, US
104.192.102.106|16584|104.192.102.0/24|US|arin|2014-08-29|IONSWITCH, US
104.192.169.210|19969|104.192.168.0/22|US|arin|2014-09-08|JOESDATACENTER, US
104.194.228.240|35916|104.194.224.0/19|US|arin|2014-09-09|MULTA-ASN1, US
104.194.235.104|35916|104.194.224.0/19|US|arin|2014-09-09|MULTA-ASN1, US
104.196.43.128|15169|104.196.32.0/19|US|arin|2014-08-27|GOOGLE, US
104.200.21.32|63949|104.200.16.0/21|US|arin|2014-09-26|LINODE-AP Linode, LLC, US
104.206.237.23|62904|104.206.236.0/22|US|arin|2014-10-02|EONIX-COMMUNICATIONS-ASBLOCK-62904, US
104.206.237.24|62904|104.206.236.0/22|US|arin|2014-10-02|EONIX-COMMUNICATIONS-ASBLOCK-62904, US
104.207.146.208|20473|104.207.144.0/22|US|arin|2014-10-01|AS-CHOOPA, US
104.207.149.101|20473|104.207.148.0/22|US|arin|2014-10-01|AS-CHOOPA, US
104.210.15.27|8075|104.208.0.0/13|US|arin|2014-10-01|MICROSOFT-CORP-MSN-AS-BLOCK, US
104.210.157.234|8075|104.208.0.0/13|US|arin|2014-10-01|MICROSOFT-CORP-MSN-AS-BLOCK, US
104.211.166.22|8075|104.208.0.0/13|US|arin|2014-10-01|MICROSOFT-CORP-MSN-AS-BLOCK, US
104.211.224.144|8075|104.208.0.0/13|US|arin|2014-10-01|MICROSOFT-CORP-MSN-AS-BLOCK, US
104.215.50.137|8075|104.208.0.0/13|US|arin|2014-10-01|MICROSOFT-CORP-MSN-AS-BLOCK, US
104.218.63.72|53356|104.218.63.0/24|CA|arin|2014-10-02|FREE RANGE CLOUD, CA
104.218.63.73|53356|104.218.63.0/24|CA|arin|2014-10-02|FREE RANGE CLOUD, CA
104.218.63.74|53356|104.218.63.0/24|CA|arin|2014-10-02|FREE RANGE CLOUD, CA
104.218.63.75|53356|104.218.63.0/24|CA|arin|2014-10-02|FREE RANGE CLOUD, CA
104.218.63.76|53356|104.218.63.0/24|CA|arin|2014-10-02|FREE RANGE CLOUD, CA
104.219.250.148|22612|104.219.250.0/24|US|arin|2014-11-03|NAMECHEAP-NET, US
104.223.45.150|8100|104.223.0.0/17|US|arin|2014-10-02|ASN-QUADRANET-GLOBAL, US
104.223.94.66|8100|104.223.88.0/21|US|arin|2014-10-02|ASN-QUADRANET-GLOBAL, US
104.225.219.232|54540|104.225.219.0/24|US|arin|2017-04-28|INCERO-HVVC, US
104.231.227.125|10796|104.231.192.0/18|US|arin|2014-10-07|TWC-10796-MIDWEST, US
104.236.151.160|14061|104.236.128.0/18|US|arin|2014-10-28|DIGITALOCEAN-ASN, US
104.236.52.16|14061|104.236.0.0/18|US|arin|2014-10-28|DIGITALOCEAN-ASN, US
104.236.87.90|14061|104.236.64.0/18|US|arin|2014-10-28|DIGITALOCEAN-ASN, US
104.237.144.134|63949|104.237.144.0/21|US|arin|2014-11-13|LINODE-AP Linode, LLC, US
104.237.154.156|63949|104.237.154.0/24|US|arin|2014-11-13|LINODE-AP Linode, LLC, US
104.238.167.111|20473|104.238.166.0/23|US|arin|2014-11-13|AS-CHOOPA, US
104.238.188.98|20473|104.238.188.0/22|US|arin|2014-11-13|AS-CHOOPA, US
104.244.72.115|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.72.164|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.72.188|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.72.73|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.72.99|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.73.126|53667|104.244.73.0/24|US|arin|2014-11-10|PONYNET, US
104.244.73.178|53667|104.244.73.0/24|US|arin|2014-11-10|PONYNET, US
104.244.73.193|53667|104.244.73.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.116|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.181|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.245|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.47|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.57|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.78|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.97|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.75.155|53667|104.244.75.0/24|US|arin|2014-11-10|PONYNET, US
104.244.75.16|53667|104.244.75.0/24|US|arin|2014-11-10|PONYNET, US
104.244.75.173|53667|104.244.75.0/24|US|arin|2014-11-10|PONYNET, US
104.244.75.188|53667|104.244.75.0/24|US|arin|2014-11-10|PONYNET, US
104.244.75.51|53667|104.244.75.0/24|US|arin|2014-11-10|PONYNET, US
104.244.76.13|53667|104.244.76.0/24|US|arin|2014-11-10|PONYNET, US
104.244.76.149|53667|104.244.76.0/24|US|arin|2014-11-10|PONYNET, US
104.244.76.184|53667|104.244.76.0/24|US|arin|2014-11-10|PONYNET, US
104.244.76.189|53667|104.244.76.0/24|US|arin|2014-11-10|PONYNET, US
104.244.76.214|53667|104.244.76.0/24|US|arin|2014-11-10|PONYNET, US
104.244.76.24|53667|104.244.76.0/24|US|arin|2014-11-10|PONYNET, US
104.244.76.69|53667|104.244.76.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.111|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.199|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.203|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.250|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.40|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.95|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.78.231|53667|104.244.78.0/24|US|arin|2014-11-10|PONYNET, US
104.244.78.233|53667|104.244.78.0/24|US|arin|2014-11-10|PONYNET, US
104.244.79.131|53667|104.244.79.0/24|US|arin|2014-11-10|PONYNET, US
104.244.79.218|53667|104.244.79.0/24|US|arin|2014-11-10|PONYNET, US
104.244.79.68|53667|104.244.79.0/24|US|arin|2014-11-10|PONYNET, US
104.244.79.75|53667|104.244.79.0/24|US|arin|2014-11-10|PONYNET, US
104.244.79.77|53667|104.244.79.0/24|US|arin|2014-11-10|PONYNET, US
104.248.118.241|14061|104.248.112.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.135.7|14061|104.248.128.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.29.127|14061|104.248.16.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.37.192.156|36077|104.37.192.0/24|CA|arin|2014-07-02|DYNAMICHOSTINGBIZ, CA
104.37.193.102|36077|104.37.193.0/24|CA|arin|2014-07-02|DYNAMICHOSTINGBIZ, CA
104.37.251.124|19045|104.37.251.0/24|US|arin|2014-06-23|DIRECTCOM, US
104.57.231.26|7018|104.48.0.0/12|US|arin|2014-05-06|ATT-INTERNET4, US
104.57.231.27|7018|104.48.0.0/12|US|arin|2014-05-06|ATT-INTERNET4, US
106.104.37.220|4780|106.104.32.0/19|TW|apnic|2011-04-07|SEEDNET Digital United Inc., TW
106.51.33.217|24309|106.51.33.0/24|IN|apnic|2011-03-24|CABLELITE-AS-AP Atria Convergence Technologies Pvt. Ltd. Broadband Internet Service Provider INDIA, IN
107.11.191.222|10796|107.11.0.0/16|US|arin|2010-09-23|TWC-10796-MIDWEST, US
107.150.36.162|33387|107.150.32.0/19|US|arin|2013-12-03|NOCIX, US
107.152.35.167|11878|107.152.35.0/24|US|arin|2013-12-03|TZULO, US
107.152.35.64|11878|107.152.35.0/24|US|arin|2013-12-03|TZULO, US
107.152.35.69|11878|107.152.35.0/24|US|arin|2013-12-03|TZULO, US
107.170.219.188|14061|107.170.192.0/18|US|arin|2013-12-30|DIGITALOCEAN-ASN, US
107.172.227.24|36352|107.172.224.0/20|US|arin|2013-12-27|AS-COLOCROSSING, US
107.172.42.236|36352|107.172.42.0/24|US|arin|2013-12-27|AS-COLOCROSSING, US
107.174.244.102|36352|107.174.244.0/22|US|arin|2013-12-27|AS-COLOCROSSING, US
107.175.147.73|36352|107.175.144.0/21|US|arin|2013-12-27|AS-COLOCROSSING, US
107.175.178.87|36352|107.175.178.0/24|US|arin|2013-12-27|AS-COLOCROSSING, US
107.180.239.164|26347|107.180.224.0/19|US|arin|2018-02-16|DREAMHOST-AS, US
107.181.161.182|46562|107.181.161.0/24|US|arin|2014-02-14|TOTAL-SERVER-SOLUTIONS, US
107.182.181.245|25820|107.182.180.0/22|CA|arin|2014-02-24|IT7NET, CA
107.182.233.54|29854|107.182.224.0/20|US|arin|2015-06-29|WESTHOST, US
107.189.10.119|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.156|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.190|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.20|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.42|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.93|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.11.159|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.11.219|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.11.233|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.11.246|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.11.86|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.191.118.171|3842|107.191.116.0/22|US|arin|2014-05-08|RAMNODE, US
107.191.53.201|20473|107.191.52.0/23|US|arin|2014-04-25|AS-CHOOPA, US
107.221.107.57|7018|107.208.0.0/12|US|arin|2012-04-25|ATT-INTERNET4, US
107.223.199.120|7018|107.208.0.0/12|US|arin|2012-04-25|ATT-INTERNET4, US
107.5.24.181|7922|107.4.0.0/15|US|arin|2010-06-29|COMCAST-7922, US
108.14.82.24|701|108.14.0.0/16|US|arin|2009-06-05|UUNET, US
108.16.45.82|701|108.16.0.0/16|US|arin|2009-06-05|UUNET, US
108.160.176.91|22598|108.160.176.0/22|US|arin|2011-10-14|ALENCO, US
108.161.133.189|55045|108.161.132.0/22|US|arin|2011-10-28|TEKTONIC, US
108.161.139.183|55045|108.161.136.0/22|US|arin|2011-10-28|TEKTONIC, US
108.18.247.109|701|108.18.0.0/16|US|arin|2009-06-05|UUNET, US
108.197.232.51|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.2.139.164|701|108.2.0.0/16|US|arin|2009-06-05|UUNET, US
108.20.80.107|701|108.20.0.0/16|US|arin|2009-06-05|UUNET, US
108.206.76.242|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.21.216.110|701|108.21.0.0/16|US|arin|2009-06-05|UUNET, US
108.240.182.140|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.26.186.82|701|108.26.128.0/17|US|arin|2009-06-05|UUNET, US
108.31.38.18|701|108.31.0.0/16|US|arin|2009-06-05|UUNET, US
108.36.68.55|701|108.36.0.0/16|US|arin|2009-06-05|UUNET, US
108.39.229.147|701|108.39.128.0/17|US|arin|2009-06-05|UUNET, US
108.41.98.120|701|108.41.0.0/16|US|arin|2009-06-05|UUNET, US
108.53.208.157|701|108.53.0.0/16|US|arin|2009-06-05|UUNET, US
108.56.137.15|701|108.56.0.0/16|US|arin|2009-06-05|UUNET, US
108.58.144.234|6128|108.58.0.0/16|US|arin|2010-11-10|CABLE-NET-1, US
108.6.181.168|701|108.6.0.0/16|US|arin|2009-06-05|UUNET, US
108.61.166.134|20473|108.61.164.0/22|US|arin|2010-12-08|AS-CHOOPA, US
108.61.96.230|20473|108.61.96.0/24|US|arin|2010-12-08|AS-CHOOPA, US
108.61.99.149|20473|108.61.98.0/23|US|arin|2010-12-08|AS-CHOOPA, US
108.62.123.92|30633|108.62.120.0/22|US|arin|2010-12-13|LEASEWEB-USA-WDC, US
108.62.211.205|396362|108.62.208.0/22|US|arin|2010-12-13|LEASEWEB-USA-NYC-11, US
108.81.207.192|7018|108.64.0.0/11|US|arin|2009-10-29|ATT-INTERNET4, US
109.105.109.162|2603|109.105.96.0/20|SE|ripencc|2009-09-15|NORDUNET, NO
109.106.57.91|15600|109.106.48.0/20|CH|ripencc|2010-08-05|FINECOM Quickline AG, CH
109.107.35.154|51059|109.107.32.0/19|GB|ripencc|2010-04-20|BRIGHTBOX-AS, GB
109.136.135.193|5432|109.136.0.0/14|BE|ripencc|2009-07-27|PROXIMUS-ISP-AS, BE
109.136.79.244|5432|109.136.0.0/14|BE|ripencc|2009-07-27|PROXIMUS-ISP-AS, BE
109.15.43.86|15557|109.0.0.0/11|FR|ripencc|2009-08-13|LDCOMNET, FR
109.169.33.163|20860|109.169.0.0/18|GB|ripencc|2009-11-02|IOMART-AS, GB
109.189.17.254|2119|109.189.0.0/16|NO|ripencc|2009-10-09|TELENOR-NEXTEL Telenor Norge AS, NO
109.193.51.152|6830|109.193.0.0/16|DE|ripencc|2009-10-06|LGI-UPC formerly known as UPC Broadband Holding B.V., AT
109.194.141.52|41754|109.194.128.0/20|RU|ripencc|2009-10-27|ERTH-PENZA-AS, RU
109.201.133.100|43350|109.201.128.0/19|NL|ripencc|2010-02-12|NFORCE, NL
109.201.142.53|43350|109.201.128.0/19|NL|ripencc|2010-02-12|NFORCE, NL
109.206.205.188|41966|109.206.192.0/19|PL|ripencc|2010-02-08|SKYNET, PL
109.215.40.246|3215|109.215.0.0/17|FR|ripencc|2009-10-07|France Telecom - Orange, FR
109.229.210.6|24589|109.229.192.0/19|LV|ripencc|2010-06-15|TELENETSIA-AS Telenet AUT-NUM peering specification object, LV
109.236.83.11|49981|109.236.80.0/20|NL|ripencc|2009-12-04|WORLDSTREAM, NL
109.236.84.72|49981|109.236.80.0/20|NL|ripencc|2009-12-04|WORLDSTREAM, NL
109.236.86.109|49981|109.236.80.0/20|NL|ripencc|2009-12-04|WORLDSTREAM, NL
109.236.86.82|49981|109.236.80.0/20|NL|ripencc|2009-12-04|WORLDSTREAM, NL
109.236.90.209|49981|109.236.80.0/20|NL|ripencc|2009-12-04|WORLDSTREAM, NL
109.238.11.114|21409|109.238.0.0/20|FR|ripencc|2010-01-20|IKOULA, FR
109.238.11.185|21409|109.238.0.0/20|FR|ripencc|2010-01-20|IKOULA, FR
109.238.11.6|21409|109.238.0.0/20|FR|ripencc|2010-01-20|IKOULA, FR
109.238.2.40|21409|109.238.0.0/20|FR|ripencc|2010-01-20|IKOULA, FR
109.238.92.84|47323|109.238.80.0/20|RU|ripencc|2010-12-03|PIONEERNET, RU
109.24.157.46|15557|109.0.0.0/11|FR|ripencc|2009-08-13|LDCOMNET, FR
109.68.191.132|52201|109.68.190.0/23|RU|ripencc|2009-09-16|TCTEL, RU
109.68.191.159|52201|109.68.190.0/23|RU|ripencc|2009-09-16|TCTEL, RU
109.69.67.17|49855|109.69.64.0/21|DE|ripencc|2009-09-29|PLUTEX Hermann-Ritter-Str. 108, DE
109.70.100.1|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.10|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.11|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.12|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.13|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.14|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.15|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.16|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.17|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.18|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.2|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.3|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.4|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.5|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.6|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.7|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.8|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.9|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.74.11.81|43948|109.74.0.0/20|SE|ripencc|2009-10-16|GLESYS-AS, SE
109.74.143.42|8595|109.74.128.0/20|RU|ripencc|2009-10-29|WESTCALL-AS, RU
109.74.192.78|63949|109.74.192.0/20|GB|ripencc|2009-11-05|LINODE-AP Linode, LLC, US
109.74.195.223|63949|109.74.192.0/20|GB|ripencc|2009-11-05|LINODE-AP Linode, LLC, US
109.74.203.232|63949|109.74.192.0/20|GB|ripencc|2009-11-05|LINODE-AP Linode, LLC, US
109.74.203.71|63949|109.74.192.0/20|GB|ripencc|2009-11-05|LINODE-AP Linode, LLC, US
109.74.206.21|63949|109.74.192.0/20|GB|ripencc|2009-11-05|LINODE-AP Linode, LLC, US
109.76.18.180|15502|109.76.16.0/20|IE|ripencc|2009-08-27|VODAFONE-IRELAND-ASN, IE
109.87.25.148|13188|109.87.25.0/24|UA|ripencc|2009-08-20|TRIOLAN, UA
109.9.187.181|15557|109.0.0.0/11|FR|ripencc|2009-08-13|LDCOMNET, FR
109.92.182.91|8400|109.92.0.0/15|RS|ripencc|2009-09-21|TELEKOM-AS, RS
110.141.223.194|1221|110.140.0.0/15|AU|apnic|2009-04-20|ASN-TELSTRA Telstra Corporation Ltd, AU
110.141.238.136|1221|110.140.0.0/15|AU|apnic|2009-04-20|ASN-TELSTRA Telstra Corporation Ltd, AU
110.150.175.146|1221|110.144.0.0/13|AU|apnic|2009-04-20|ASN-TELSTRA Telstra Corporation Ltd, AU
110.32.66.193|4804|110.32.0.0/17|AU|apnic|2009-02-24|MPX-AS Microplex PTY LTD, AU
110.4.47.139|46015|110.4.40.0/21|MY|apnic|2009-02-24|EXABYTES-AS-AP Exa Bytes Network Sdn.Bhd., MY
111.221.44.109|63930|111.221.44.0/24|SG|apnic|2009-07-16|READYSERVER-SG READY SERVER PTE LTD, SG
111.221.44.148|63930|111.221.44.0/24|SG|apnic|2009-07-16|READYSERVER-SG READY SERVER PTE LTD, SG
111.233.136.105|10013|111.232.0.0/15|JP|apnic|2009-08-07|FBDC FreeBit Co.,Ltd., JP
111.90.141.158|45839|111.90.141.0/24|MY|apnic|2009-06-17|SHINJIRU-MY-AS-AP Shinjiru Technology Sdn Bhd, MY
111.90.145.126|45839|111.90.144.0/21|MY|apnic|2009-06-17|SHINJIRU-MY-AS-AP Shinjiru Technology Sdn Bhd, MY
112.211.51.201|9299|112.211.32.0/19|PH|apnic|2009-02-16|IPG-AS-AP Philippine Long Distance Telephone Company, PH
113.161.52.138|45899|113.161.48.0/21|VN|apnic|2008-11-04|VNPT-AS-VN VNPT Corp, VN
113.20.31.45|45731|113.20.30.0/23|ID|apnic|2011-01-10|ARDH-AS-ID ARDH GLOBAL INDONESIA, PT, ID
113.255.92.109|9304|113.255.64.0/18|HK|apnic|2008-12-18|HUTCHISON-AS-AP HGC Global Communications Limited, HK
